ds,yhat,yhat_lower,yhat_upper
2010-02-07,4931.843705177962,-7842.791887538047,16789.921619675843
2010-02-08,14559.325862647496,1706.3491115867519,26228.51508460024
2010-02-09,15477.057283783195,4265.2407665397195,28128.505294483257
2010-02-10,14340.128831745289,2317.691549918593,27010.480050779675
2010-02-11,17639.72597467448,6087.982792863449,30393.212062937575
2010-02-12,11911.69892501297,-357.0368467207386,24250.841702125854
2010-02-13,-3445.026214868609,-16024.557075432842,8336.273288135257
2010-02-14,6675.6699371658015,-6134.363020833369,19066.716073405853
2010-02-15,16634.310433161656,4747.251646131895,29713.54571065241
2010-02-16,17812.23331261301,5495.840769170449,30129.190007367823
2010-02-17,16859.493378454154,4585.6796930930395,29617.949801997915
2010-02-18,20264.630839194837,8117.341560942439,32801.61435061115
2010-02-19,14563.265256682185,1980.0838211784267,27113.835851268414
2010-02-20,-843.5401149525806,-12956.681246128612,11068.760727543528
2010-02-21,9154.723906914618,-2896.6497206007684,21879.26854239965
2010-02-22,18925.043594634044,6790.250222161977,30686.41643331251
2010-02-23,19857.05637876422,8205.620960390806,32046.09364521556
2010-02-24,18610.665027304596,6314.896897775531,31695.93418160657
2010-02-25,21685.477397351955,9802.3605643094,34309.97965319022
2010-02-26,15629.040356713735,3717.640493127307,27336.31431048595
2010-02-27,-145.17607712960125,-12980.548553052906,11925.154090956265
2010-02-28,9485.834563327611,-3096.838572004398,21711.36953906171
2010-03-01,18901.260265226152,6896.1521263589175,31173.363602889644
2010-03-02,19502.272739913515,7967.879136489577,30639.320716207712
2010-03-03,17959.294822442906,6110.8402861944605,30594.400795786445
2010-03-04,20781.128547222474,8891.063322126325,32707.902053191297
2010-03-05,14522.921391373826,1275.9280030068248,26808.00293933133
2010-03-06,-1396.0657366650994,-13870.118850538383,11091.841024096237
2010-03-07,8150.996068742871,-4192.473726073566,20211.08280195109
2010-03-08,17545.05174878986,5423.224330470581,30259.787434805658
2010-03-09,18186.931396294298,6425.729502062737,29941.616504659338
2010-03-10,16744.648985057513,4651.784517396066,29735.090362573137
2010-03-11,19722.624701825847,7352.115899547849,30713.294685688274
2010-03-12,13669.805041402438,1601.8481047109483,24763.93177383082
2010-03-13,-2002.3608401977908,-14632.343035025566,9768.33820454256
2010-03-14,7823.789716533814,-4688.731065644203,20194.05168531598
2010-03-15,17518.976980043648,5726.689609774102,29938.557826556007
2010-03-16,18473.07474930551,7266.812300636209,30204.743758365887
2010-03-17,17342.756576760796,5801.396360356042,29940.24624400706
2010-03-18,20621.075740953824,7834.216093624444,33378.3325175804
2010-03-19,14845.94234056459,2380.1824310508305,27222.12194571188
2010-03-20,-581.5546998167738,-12836.600090177119,12147.38849450658
2010-03-21,9446.887210522462,-2817.0905459620035,21865.725041029596
2010-03-22,19293.921169441848,6507.735080007493,30995.24859586311
2010-03-23,20342.899546169858,7509.696628174583,32412.256687236462
2010-03-24,19245.725750922342,6753.634657722878,32210.726743796575
2010-03-25,22492.586493746567,10503.210808916321,35195.9424943524
2010-03-26,16620.52354623543,4225.273466770823,28826.788957269764
2010-03-27,1031.790164629947,-10962.782758339448,13919.071242089489
2010-03-28,10837.859259588611,-1410.4991344396744,22340.58083086032
2010-03-29,20406.473452679347,7931.618115629761,32534.12882172664
2010-03-30,21127.84970040965,8483.001219444612,33365.67484219743
2010-03-31,19662.333926298474,8185.565117374986,32272.786289142143
2010-04-01,22509.889256254035,9363.319520659314,34601.48828307676
2010-04-02,16218.384062645235,4587.102953675484,28263.575941895037
2010-04-03,201.63351562624302,-11795.159232900494,11814.524415308491
2010-04-04,9583.0710673862,-3517.5953412718186,21764.92748212117
2010-04-05,18742.449966358163,5189.635704404798,30490.86438893639
2010-04-06,19081.697736289516,6790.499418209011,31435.44418390485
2010-04-07,17272.229403085268,5072.384947886022,29796.60182544421
2010-04-08,19824.112901907858,7746.919692145538,32649.78156821226
2010-04-09,13294.062400343211,1452.140196467929,26538.849451301197
2010-04-10,-2896.778302908304,-15584.07364769463,9661.770999172506
2010-04-11,6380.621560622236,-5291.946440576488,18817.26925218434
2010-04-12,15509.717213027023,3067.010011931851,28532.03928056032
2010-04-13,15894.133511463166,3434.6347547626137,28472.907218175995
2010-04-14,14204.926610113731,2392.2259630147305,26614.34279476091
2010-04-15,16949.756838240075,5371.988378426922,29210.4743183731
2010-04-16,10680.94810681475,-1908.3481481770743,22442.035107084503
2010-04-17,-5186.6061258178015,-17386.80616655625,7681.003697105069
2010-04-18,4468.189773461421,-8613.488010181558,16700.461024452405
2010-04-19,14019.393830472127,1125.579282015054,26843.685607604686
2010-04-20,14860.035194738912,2879.894484563234,26885.018365041255
2010-04-21,13649.672388831656,1243.7711386990136,25921.002715280993
2010-04-22,16883.88711432626,4482.574451257424,28068.449332626875
2010-04-23,11102.679544568695,-1539.8426335215536,22631.46676911715
2010-04-24,-4291.284449542438,-16411.5675110526,7948.516012484856
2010-04-25,5811.295837942755,-6588.789342269775,17909.12406667506
2010-04-26,15773.438591796425,3748.814938383702,27993.768617204023
2010-04-27,16978.187241384014,3782.5931138035794,29169.238741059024
2010-04-28,16076.435965106257,3608.3174502052466,28009.168218834668
2010-04-29,19556.65153237056,8019.051932117751,32537.141502288512
2010-04-30,13953.451194930687,1596.1417889682216,26777.486666545115
2010-05-01,-1334.017959246541,-14351.601943635333,10299.09631300061
2010-05-02,8801.968700597157,-3307.12254498257,20875.74824615014
2010-05-03,18724.818903303065,5705.181231844474,30829.207467828975
2010-05-04,19819.89847086946,7261.420157912302,32111.957475814117
2010-05-05,18742.269784239386,7080.644642287798,31158.712760355473
2010-05-06,21986.275328239768,9508.767827872654,35451.47212992546
2010-05-07,16093.930499428023,3277.952444276135,29238.35375121573
2010-05-08,473.0768832976082,-12354.834077467807,12329.7211708199
2010-05-09,10241.169823233166,-3196.718071327406,22840.637359960998
2010-05-10,19772.097636263814,7251.699738232795,32832.18201046306
2010-05-11,20462.152613782375,7895.786214683088,32176.333671999364
2010-05-12,18977.45681476204,5467.769518676796,30916.630175338316
2010-05-13,21823.233400976496,8925.15637138848,34783.60398533131
2010-05-14,15551.89672905143,3497.9617228312354,27508.58423058339
2010-05-15,-419.07893403294474,-12675.834885419825,11535.265729538141
2010-05-16,9036.369765739419,-3521.0259489039086,21014.289170755455
2010-05-17,18299.489531726962,6124.754334967539,30116.21191230648
2010-05-18,18772.4958397416,6772.58841184792,31009.79403158982
2010-05-19,17125.857598801944,4788.631277513708,28905.991615810195
2010-05-20,19867.475232142267,7352.025398792915,31360.833191769667
2010-05-21,13550.727483745055,304.0359187165261,25142.936456503456
2010-05-22,-2407.652614042987,-13872.111072960692,9311.26381143848
2010-05-23,7116.008313566662,-5728.92875634413,19629.89128875851
2010-05-24,16499.022267582644,4401.549860952468,28649.53564831472
2010-05-25,17138.2728827583,3949.466020708456,29184.24326111815
2010-05-26,15697.686048005104,2582.138472003527,28489.92612387628
2010-05-27,18677.626324181714,6148.786297193101,31379.85845775752
2010-05-28,12623.187469532522,-889.0816754969161,24349.939302525676
2010-05-29,-3057.670136186607,-15575.52830630992,8371.839506849308
2010-05-30,6749.737678983227,-5855.073069945728,18320.339569872292
2010-05-31,16413.789679744183,4363.747131653341,28050.85845045922
2010-06-01,17322.757954691424,5600.97249155551,28974.510653525092
2010-06-02,16132.52958810216,4243.8602499355275,28067.14378831506
2010-06-03,19336.232127083727,6890.525449918907,30467.7501608195
2010-06-04,13472.724589156584,792.5626264806818,26504.223098145372
2010-06-05,-2055.0988073854205,-14785.244703242908,8883.709590395409
2010-06-06,7863.676163577677,-3806.0189729235344,20564.085993125685
2010-06-07,17595.04025061524,4946.323830667464,29495.563958459217
2010-06-08,18526.301319259335,6939.608094001784,30269.001633344647
2010-06-09,17313.803464360615,4767.061140886923,28718.710434653574
2010-06-10,20452.506380907493,8008.973508549471,32111.444861082673
2010-06-11,14484.388737235044,1780.3572382395766,26929.855772650488
2010-06-12,-1183.373727881215,-13883.403131121666,11443.351969156318
2010-06-13,8565.4174243809,-3923.1255384452365,20347.095687133144
2010-06-14,18102.852642527345,5713.773637537658,31359.370550470092
2010-06-15,18822.946051128718,6551.082389038027,31349.930352306816
2010-06-16,17389.130820008584,5166.554164546307,28466.04208911036
2010-06-17,20303.607171674244,7570.128500516912,32746.333079427288
2010-06-18,14115.514323973493,2011.4064787144928,26620.30861831891
2010-06-19,-1761.1157402954195,-13521.083034369452,9920.608490786715
2010-06-20,7796.257198747319,-5107.1737400036845,19704.01393338246
2010-06-21,17165.361363377368,6255.483174796321,29581.40881788392
2010-06-22,17744.98143428599,4797.163306391005,30455.673410864452
2010-06-23,16202.32185552874,3554.243135653973,28330.298694654888
2010-06-24,19042.257682189986,7183.853632952348,30803.534947041742
2010-06-25,12815.446863828864,-742.4459102175266,24766.709151199746
2010-06-26,-3063.736783884704,-15615.773610248732,9096.00767902725
2010-06-27,6526.4300486824395,-5050.814454610622,19159.028263690765
2010-06-28,15961.755872698875,3785.6340475320826,27856.889638132983
2010-06-29,16638.09420524666,4664.196454545455,29075.610470294338
2010-06-30,15218.830120678113,3356.424633104143,27719.46052912594
2010-07-01,18204.281729639526,5665.562205712046,30201.873515858755
2010-07-02,12139.985102063807,-582.8827367903763,25544.916407161385
2010-07-03,-3565.1841116454816,-14870.604704171756,8512.590078204796
2010-07-04,6204.821002148465,-5522.736851084509,18183.992053591075
2010-07-05,15820.1550982042,4186.6720173990125,28533.613105568198
2010-07-06,16671.237001362635,4068.5804305424253,28923.044378571125
2010-07-07,15416.422113013092,2852.3051979807433,27329.3328798659
2010-07-08,18551.57274101857,5973.307779108188,30908.854149471394
2010-07-09,12618.48924621161,170.23142207872885,24801.3495568005
2010-07-10,-2976.8496320398735,-15213.211489892763,9561.587892165475
2010-07-11,6879.632274119505,-5155.947136017889,19329.16406412644
2010-07-12,16557.098143142455,4238.056087802286,28326.24532328151
2010-07-13,17445.971802319866,6231.436168029688,30752.135610177742
2010-07-14,16205.590977561587,4389.441792781441,27928.898463550664
2010-07-15,19333.722870526763,6189.344851576452,31524.064518153577
2010-07-16,13374.90693218759,1471.0920788005542,25377.13148342764
2010-07-17,-2261.4236861911195,-14515.389111340772,9713.844292909784
2010-07-18,7542.831702201553,-5476.877927488238,18778.06814746522
2010-07-19,17161.264416239275,4487.276362122458,28839.53333704927
2010-07-20,17988.948101198548,6050.684293393373,29402.293213365887
2010-07-21,16689.900942911496,4599.937632277978,28975.128797864356
2010-07-22,19766.407831818316,7059.229056981498,32066.13867171479
2010-07-23,13767.174185428803,1495.2548993545247,25992.160025777182
2010-07-24,-1894.7303477186415,-14027.799266819513,9659.801484124964
2010-07-25,7901.741823151523,-4151.4664297922845,20770.198170837033
2010-07-26,17532.30273977171,5830.531699106358,29850.246240429315
2010-07-27,18393.212539082466,6488.322235332258,30592.441841831882
2010-07-28,17148.666685577828,4832.277845564993,29029.05489293339
2010-07-29,20300.079107393532,7726.17442226668,31634.95761203645
2010-07-30,14394.23509532663,2361.9140837746604,26695.65624388991
2010-07-31,-1158.727090696666,-13017.757281429012,10778.527315060524
2010-08-01,8758.373677322345,-2531.505565558473,21731.252739960502
2010-08-02,18516.56051639584,6483.9090966661815,30268.85763074481
2010-08-03,19506.728281521457,7112.138316077909,31784.862199406365
2010-08-04,18387.2058626637,6625.647357006209,30970.700889491138
2010-08-05,21653.23835335696,9317.03566305762,34115.283306785146
2010-08-06,15845.356635787224,3696.7717126983803,27703.5238952535
2010-08-07,367.5864869332636,-10636.736789625267,12280.09589088003
2010-08-08,10331.369432713047,-2869.9662744761044,21904.902925952916
2010-08-09,20102.588659618326,7754.985088995449,32233.772957565117
2010-08-10,21067.81374836329,9048.486639961153,34085.699479294366
2010-08-11,19882.058728392585,7326.937894837521,31850.62082352602
2010-08-12,23038.43381698326,10454.512618700412,35068.42563952578
2010-08-13,17076.652114808065,4324.372735381075,29365.38789781239
2010-08-14,1401.3379887383799,-11738.718942804566,13019.384735993464
2010-08-15,11126.005075105444,-616.7886404344983,24173.4375315811
2010-08-16,20620.09415613007,8377.788541992313,32458.84784926799
2010-08-17,21275.182967402725,8886.696941902821,33847.93113290065
2010-08-18,19752.66215909371,8017.510822518114,32421.18324130489
2010-08-19,22553.2589593631,10546.12083933771,35023.279329227444
2010-08-20,16225.37244842651,3900.7479510461167,27818.65416000484
2010-08-21,183.17120908055404,-11408.667119263198,12733.723839749591
2010-08-22,9550.326614808506,-2135.798346424036,21852.278633628976
2010-08-23,18706.778497003805,6410.33418440851,30091.354431411844
2010-08-24,19054.652715634504,6463.620869655483,31501.23893553901
2010-08-25,17265.633093564593,5365.571771553358,29872.274998701454
2010-08-26,19850.178034717734,7067.238923509318,32148.633235555666
2010-08-27,13365.554786980403,1149.8224882007787,25700.248687831358
2010-08-28,-2766.348823978871,-14560.644681713111,10019.273404873185
2010-08-29,6584.446878026729,-4871.190516689503,18587.956267497157
2010-08-30,15802.549248088852,3977.8403534953295,27835.849006490367
2010-08-31,16292.920725198164,3425.959604235078,27671.512231144792
2010-09-01,14728.106751821111,2697.0293446134415,26128.40052956822
2010-09-02,17617.35978197977,5577.385423449778,30091.349525734793
2010-09-03,11514.636191715626,-496.5757119503523,24765.272239716363
2010-09-04,-4163.571762610483,-17679.401411557774,7652.107265064857
2010-09-05,5705.313820854903,-7717.553956064449,18644.285340884253
2010-09-06,15496.628099414529,3544.62384123287,27925.558162961424
2010-09-07,16604.38131427705,4952.391863801162,28421.983620069666
2010-09-08,15688.727513661834,2836.4903009764107,28264.436481548604
2010-09-09,19245.373969897526,7788.076929489068,32355.412092282422
2010-09-10,13813.900962423624,1003.8760233912027,26206.15616226099
2010-09-11,-1204.0536354633714,-14269.282081963504,11095.480817322994
2010-09-12,9299.12545033868,-1898.1127230008392,22029.228239256445
2010-09-13,19684.086123042525,6915.98144929284,31586.383230257365
2010-09-14,21330.807406470714,8654.838062030989,32806.33310425276
2010-09-15,20886.43842359029,8994.968212749565,33525.59076428902
2010-09-16,24835.05669818209,12924.638353000042,37759.40519189775
2010-09-17,19706.305573579077,7712.9195722708355,32385.882258813566
2010-09-18,4893.85545331456,-7545.036436336215,16502.77881752279
2010-09-19,15499.554255557314,4252.881186702059,27697.26468430156
2010-09-20,25880.6543200854,13094.073503227275,37906.2380779856
2010-09-21,27416.22439661792,16151.698176354075,39464.375971275505
2010-09-22,26755.037159734897,14467.123191053795,37774.14939644885
2010-09-23,30385.309751243436,18101.793879616307,42951.03291639706
2010-09-24,24843.25702708483,12227.29670561124,36525.49845113202
2010-09-25,9531.403946372255,-2975.4806177154264,21011.388292662814
2010-09-26,19562.526043314865,6778.1762965891185,31709.08506160485
2010-09-27,29306.61049775312,17165.807691838516,41736.52185871334
2010-09-28,30156.953303541886,18203.16064077546,42704.24302593941
2010-09-29,28777.69125658536,16104.680322965965,42024.52084691692
2010-09-30,31673.15572478891,18685.38271911833,44253.6066353423
2010-10-01,25396.018259527627,13281.721445683057,37613.07447965011
2010-10-02,9365.185503256835,-3574.0229368379464,21642.543306706204
2010-10-03,18709.323676514454,7249.228956016488,30534.236900855394
2010-10-04,27813.416508182185,14944.783191977052,40104.930341276515
2010-10-05,28084.484771240408,15771.10298879889,39775.755589449785
2010-10-06,26198.76839881576,13341.37711358167,39130.49472214874
2010-10-07,28670.783920939328,15994.902428458907,41851.91694078532
2010-10-08,22061.219257472145,9756.660292644574,34204.302944841555
2010-10-09,5794.638311945855,-6187.663832787752,18319.864750929708
2010-10-10,15002.879221124917,2707.6489076423372,27024.661349174832
2010-10-11,24071.553535437837,11547.417778172028,36342.489899210465
2010-10-12,24405.774381993186,11956.03038309471,37218.33277386095
2010-10-13,22677.422314138006,11613.22546736604,34638.13616652306
2010-10-14,25394.342931923817,12428.63730673785,36235.487043236004
2010-10-15,19108.450386196975,6969.043425680512,31227.683795671226
2010-10-16,3233.695081604199,-8285.891520667521,14514.872165326973
2010-10-17,12889.773499752286,216.43208493025642,25013.464513918756
2010-10-18,22448.978481998383,10242.367846456134,35081.50972294839
2010-10-19,23302.307969387653,10296.071532538974,35631.0530508302
2010-10-20,22107.130017902142,9345.694764629277,34070.3774659056
2010-10-21,25356.786768835875,12636.33103660322,37257.1939617558
2010-10-22,19589.09988831729,7105.936269577392,31792.480791434817
2010-10-23,4204.724335321023,-8239.961347160657,15671.73304851589
2010-10-24,14311.217393398822,2763.6914731995603,26471.28544130277
2010-10-25,24270.21110987331,12728.612973597907,37190.40779029816
2010-10-26,25463.797028027948,12889.256541379573,36933.445860432694
2010-10-27,24542.413267753815,11769.473873985346,36712.99688361906
2010-10-28,27994.6105638298,16505.78158487024,41064.45666653671
2010-10-29,22355.654762808637,9748.933854229139,34679.22917442471
2010-10-30,7025.911258024402,-4976.159234630922,18736.805834216433
2010-10-31,17114.87655237643,4493.449279090045,29875.224384701676
2010-11-01,26988.247075881038,14917.307334409375,39831.16503672943
2010-11-02,28034.1373700369,15570.505532014151,40225.7860528528
2010-11-03,26910.742887461536,14988.545179791654,39036.866804453384
2010-11-04,30115.83078953204,17634.84350978084,42401.99783755666
2010-11-05,24195.025216362155,11900.57206646835,35514.81066614822
2010-11-06,8559.840990439065,-4090.632892640082,21248.379633673856
2010-11-07,18331.34273169822,5857.165099491742,30232.69761612364
2010-11-08,27886.830215921953,16177.734533048411,39700.09064446
2010-11-09,28625.67382987826,17302.453857767734,40839.51397592591
2010-11-10,27216.606990426815,15342.40424197111,39795.6602795358
2010-11-11,30166.870181522172,17565.616143984622,42105.50240865202
2010-11-12,24030.18367525583,11592.757843637828,35948.869310149574
2010-11-13,8224.512496552168,-3692.4563428578645,21282.908977271614
2010-11-14,17875.508926628157,5672.770448745188,31067.710129477015
2010-11-15,27363.040166660394,15659.98183135937,39971.09647940657
2010-11-16,28086.93006853274,15355.526094566869,39707.85383118955
2010-11-17,26714.224962841014,13655.8012743175,38436.30968610755
2010-11-18,29748.379409579844,17467.75315559875,42882.380285572406
2010-11-19,23737.338073790685,11767.203329781323,36103.53290073704
2010-11-20,8091.474403004713,-3980.4650553480096,20283.504916202546
2010-11-21,17927.353551084452,6246.654654661337,30345.133434942225
2010-11-22,27614.28564878818,15291.5816902711,39117.982321236115
2010-11-23,28540.65982853037,15903.756163047115,41036.69249501297
2010-11-24,27361.489610916775,14224.997972450108,38890.96988622296
2010-11-25,30567.989587147164,19098.942011533443,42546.511979830975
2010-11-26,24696.061042036694,12996.186253226375,37302.43585989635
2010-11-27,9144.63514015248,-3174.277725131136,21429.259745878684
2010-11-28,19019.741966416717,6788.417028974802,32229.07084082837
2010-11-29,28681.694458816753,16221.193097856742,40946.22122100158
2010-11-30,29511.49651263153,17897.06234080055,41927.949213469234
2010-12-01,28158.765184329783,15869.09743416913,41121.243046952106
2010-12-02,31111.542829244732,18287.331423662104,42827.800727285896
2010-12-03,24904.95608097605,12900.912005612936,37166.155545813366
2010-12-04,8939.6643212928,-3401.8405453390524,22010.659867607308
2010-12-05,18325.9618807066,6677.588571962835,30241.84037935225
2010-12-06,27430.921012457162,15279.449996534213,39488.64290096899
2010-12-07,27644.685050536857,15714.082807813515,39799.92719216019
2010-12-08,25628.20394995492,13668.072116990232,37991.0320550394
2010-12-09,27882.79240203965,15715.706449705125,40239.92619702524
2010-12-10,20958.473770077704,8103.78207624285,33004.10270881155
2010-12-11,4272.06064090666,-8389.502185017993,16602.203539686194
2010-12-12,12950.845971201928,1310.7430264132165,24746.943940773686
2010-12-13,21379.302932562252,9452.604632607854,33749.11306226492
2010-12-14,20964.914943821732,8672.428675259605,33579.231901462976
2010-12-15,18385.50169167189,6285.618981321727,31319.551520825687
2010-12-16,20158.130196504964,8366.62528558969,32326.386733022635
2010-12-17,12847.195637557237,-247.15986594138224,25620.277192766556
2010-12-18,-4117.973080610302,-16164.562937324783,8389.828898389338
2010-12-19,4400.207019995887,-8206.46848275064,17343.922478321892
2010-12-20,12793.956114179715,1067.2654196218487,25334.906619207002
2010-12-21,12475.708270179866,1446.218608625089,25202.23161059538
2010-12-22,10125.194296637972,-2029.4851197116043,22185.852636190095
2010-12-23,12258.429717582827,-1201.3879525509135,24548.828266199656
2010-12-24,5435.58777621724,-7695.095717307128,17050.221923009147
2010-12-25,-10921.277692892534,-22812.41164738254,1926.5313055519498
2010-12-26,-1684.7745211122146,-13481.77658234051,10845.982537818287
2010-12-27,7524.426188849811,-4298.688182582288,19330.002944131462
2010-12-28,8103.454696185832,-5732.143568594276,19326.76663206318
2010-12-29,6714.678837083091,-5833.147813211199,18385.42280161332
2010-12-30,9855.101740166232,-1852.3638288221323,22806.896985418858
2010-12-31,4064.690300552449,-9863.891269236161,16645.460097918458
2011-01-01,-11255.41268024683,-23386.69595219985,911.7099146700025
2011-01-02,-998.9205844848111,-13151.242928102049,12362.167416375412
2011-01-03,9192.712975671344,-3765.583099770554,21913.24265740653
2011-01-04,10696.669998069665,-3499.5443539077187,22477.892138526542
2011-01-05,10156.695555746446,-1585.0827010095145,22674.577172070665
2011-01-06,14052.953720691134,1948.3115398869775,25450.854624305506
2011-01-07,8911.42694420554,-3856.6741537119533,20970.602296842866
2011-01-08,-5879.488925348609,-18115.732733273162,5946.3485861123145
2011-01-09,4777.248118405527,-7422.4444950126535,16620.053429736647
2011-01-10,15234.001855595769,2462.157728672286,26401.61991152541
2011-01-11,16864.97219145648,4869.390726541513,28917.50783616348
2011-01-12,16314.178486522125,4162.880732035261,28613.73992221359
2011-01-13,20065.287392246235,7908.181701629211,32697.12981873463
2011-01-14,14650.243215856093,3092.2786468166764,27297.217387669778
2011-01-15,-532.3540516267967,-13148.027453936578,11872.621206650914
2011-01-16,9626.744962616393,-2819.235118907936,22356.772649729883
2011-01-17,19494.44033718736,7559.839314263919,32068.359539076955
2011-01-18,20461.40711819887,8403.9836005173,32009.58684374451
2011-01-19,19189.641409209376,6754.226319064615,31214.763590314622
2011-01-20,22181.81575279618,10284.714845421602,33882.542361436004
2011-01-21,15989.41466448265,3362.1896366130936,28630.903257417114
2011-01-22,30.608834806947925,-12371.861141574467,12043.556511518778
2011-01-23,9433.749558510612,-2319.8705938487697,21858.7359846211
2011-01-24,18583.888697010738,7190.466530761427,30924.407371459172
2011-01-25,18888.452263238796,6626.083043050162,31324.72540935096
2011-01-26,17024.378373755735,5158.886485844926,29674.88113568192
2011-01-27,19507.117640666096,7450.948390642985,31924.967513702333
2011-01-28,12898.475937563588,1155.9422939780302,24976.345934047305
2011-01-29,-3375.7346464279344,-16185.69447077505,8512.409905496803
2011-01-30,5817.650221882859,-6101.332925140778,17825.094642742253
2011-01-31,14866.055801297745,2878.1729358200773,27196.783245128874
2011-02-01,15175.47349860171,1895.1499193279583,27452.769612055494
2011-02-02,13419.062707360355,529.5285470027601,24657.933085079592
2011-02-03,16105.853548254994,4329.386755982011,28537.211357012293
2011-02-04,9788.820344423966,-2333.4017183017577,22563.727584666474
2011-02-05,-6117.1746235995615,-18078.3286520426,6411.599916976629
2011-02-06,3508.310924867432,-7708.6668272228335,15866.434722683249
2011-02-07,13038.137851754957,95.14816590126131,26059.692635419466
2011-02-08,13863.688475267007,1336.7791283150673,25666.641443294488
2011-02-09,12642.53118509601,-51.23347062665243,24559.981316466303
2011-02-10,15868.029002675743,3364.894451788698,28418.682568687207
2011-02-11,10077.854051629796,-1774.8653472692822,23416.464648168076
2011-02-12,-5327.645798797777,-17564.736148756387,7587.93046720275
2011-02-13,4758.638203736082,-7235.759654388876,17261.57198572169
