Date,Total_Quantity,Invoice_Count,SKU_Count,Rolling_7_Day_Demand,Rolling_30_Day_Demand,Year,Month,Week_Of_Year,Day_Of_Week,Is_Weekend,Total_Quantity_raw,day,week,month,quarter,year,day_of_week,is_weekend,is_holiday,lag_1,lag_3,lag_7,lag_14,lag_30,roll_mean_7,roll_median_7,roll_std_7,roll_max_7,roll_min_7,roll_mean_14,roll_median_14,roll_std_14,roll_max_14,roll_min_14,roll_mean_30,roll_median_30,roll_std_30,roll_max_30,roll_min_30,ema_7,ema_30,growth_rate_1d,growth_rate_7d,demand_trend_7,fourier_week_sin_1,fourier_week_cos_1,fourier_year_sin_1,fourier_year_cos_1,fourier_week_sin_2,fourier_week_cos_2,fourier_year_sin_2,fourier_year_cos_2
2010-01-10,13383.0,34.0,487.0,13727.57142857143,9092.8,2010,1,1,6,True,13383.0,10,1,1,1,2010,6,1,0,0.0,40614.0,0.0,0.0,21268.0,11815.714285714286,10646.0,13723.191474219664,40614.0,0.0,5907.857142857143,0.0,11158.283469155183,40614.0,0.0,9355.633333333333,5411.5,12295.64529440188,45332.0,0.0,10483.51848743659,9205.697851877769,0.0,0.0,11815.714285714286,-0.9749279121818233,-0.22252093395631578,0.6350683134867438,0.7724559775191742,0.4338837391175606,-0.9009688679024179,0.981124629771712,0.19337647441020586
2010-01-11,13980.0,56.0,1067.0,14203.857142857143,9558.8,2010,1,2,0,False,13980.0,11,2,1,1,2010,0,0,0,13383.0,12695.0,10646.0,0.0,0.0,13727.57142857143,11296.0,12696.553349329926,40614.0,0.0,6863.785714285715,0.0,11186.44977831917,40614.0,0.0,9092.8,5411.5,12115.17524429589,45332.0,0.0,11208.394332909196,9493.917151115202,0.04460883210042588,0.3131692654518128,13727.57142857143,-0.7818314824680307,0.6234898018587324,0.6482618097757122,0.7614175109532997,-0.974927912181823,-0.2225209339563172,0.9871957872910085,0.15951325197263655
2010-01-12,21264.0,39.0,766.0,15627.857142857143,9850.366666666669,2010,1,2,1,False,21264.0,12,2,1,1,2010,1,0,0,13980.0,0.0,11296.0,0.0,12517.0,14203.857142857143,12695.0,12624.014831906312,40614.0,0.0,7862.357142857143,3729.5,11150.52770470557,40614.0,0.0,9558.8,6852.0,12021.873307462927,45332.0,0.0,11901.299669329006,9802.06064083846,0.5210300429184549,0.8824362606232294,12683.0,-1.4695761589768238e-15,1.0,0.6612634749656386,0.7501537286959042,-2.9391523179536475e-15,1.0,0.992098522791769,0.12546123335273648
2010-01-13,8835.0,30.0,902.0,15824.42857142857,8633.8,2010,1,2,2,False,8835.0,13,2,1,1,2010,2,0,0,21264.0,13383.0,7459.0,0.0,45332.0,15627.857142857143,13383.0,12802.278800127364,40614.0,0.0,9381.214285714286,9052.5,11441.610558890674,40614.0,0.0,9850.366666666667,6852.0,12200.83112342347,45332.0,0.0,14241.984682638173,10586.095605397593,-0.5845090293453725,0.1844751307145731,12493.285714285714,0.7818314824680289,0.6234898018587347,0.6740694616546161,0.7386679638813748,0.9749279121818243,-0.22252093395631148,0.9958270335100595,0.09126072172931188
2010-01-14,13784.0,58.0,1038.0,11991.57142857143,8191.133333333333,2010,1,2,3,False,13784.0,14,2,1,1,2010,3,0,0,8835.0,13980.0,40614.0,0.0,27064.0,15824.42857142857,13383.0,12665.782340057574,40614.0,0.0,10012.285714285714,9740.5,11123.611515279425,40614.0,0.0,8633.8,6852.0,10195.725532351018,40614.0,0.0,12890.234210754048,10466.778623408198,0.5601584606677985,-0.6606096419953711,11624.285714285714,0.9749279121818255,-0.22252093395630598,0.6866759803451553,0.726963615332308,-0.4338837391175425,-0.9009688679024266,0.998376906467142,0.056952196034039754
2010-01-15,8419.0,46.0,430.0,11380.714285714286,7642.066666666667,2010,1,2,4,False,8419.0,15,2,1,1,2010,4,0,0,13784.0,21264.0,12695.0,0.0,24891.0,11991.57142857143,13383.0,6446.409772298143,21264.0,0.0,10996.857142857143,10971.0,10773.75786777327,40614.0,0.0,8191.133333333333,6852.0,9641.157158812395,40614.0,0.0,13113.676191304192,10691.993220278177,-0.389219384793964,-0.3368255218589996,1989.4285714285725,0.43388373911755956,-0.9009688679024185,0.6990793005655562,0.7150441465537444,-0.7818314824680318,0.623489801858731,0.9997451236925734,0.022576263041545485
2010-01-16,0.0,0.0,0.0,11380.714285714286,7128.3,2010,1,2,5,True,0.0,16,2,1,1,2010,5,1,0,8419.0,8835.0,0.0,0.0,15413.0,11380.714285714286,13383.0,6570.053569398194,21264.0,0.0,11598.214285714286,10971.0,10338.917575977528,40614.0,0.0,7642.066666666667,6852.0,9111.810410720775,40614.0,0.0,11940.00504277568,10538.193221569536,-1.0,0.0,-435.0,-0.4338837391175567,-0.9009688679024198,0.7112757519738152,0.7029130847082615,0.7818314824680278,0.623489801858736,0.9999300657962057,-0.011826390691832589
2010-01-17,9911.0,40.0,683.0,10884.714285714286,6878.6,2010,1,2,6,True,9911.0,17,2,1,1,2010,6,1,0,0.0,13784.0,13383.0,0.0,17402.0,11380.714285714286,13383.0,6570.053569398194,21264.0,0.0,11598.214285714286,10971.0,10338.917575977528,40614.0,0.0,7128.3,5411.5,9093.049016921546,40614.0,0.0,8954.999775034346,9827.373681810042,0.0,-0.25943360980348207,-435.0,-0.9749279121818233,-0.222520933956316,0.7232617254437388,0.6905740195722294,0.43388373911756106,-0.9009688679024177,0.9989315138848577,-0.046215046983708354
2010-01-18,10333.0,40.0,1002.0,10363.714285714286,7223.033333333334,2010,1,3,0,False,10333.0,18,3,1,1,2010,0,0,0,9911.0,8419.0,13980.0,10646.0,0.0,10884.714285714286,9911.0,6524.599903807279,21264.0,0.0,12306.142857142857,10971.0,9809.428955834297,40614.0,0.0,6878.6,5411.5,8902.046795250379,40614.0,0.0,9194.000071899838,9832.997912450488,0.0425789526788416,-0.2608726752503576,-2842.857142857143,-0.7818314824680308,0.6234898018587323,0.7350336741329412,0.6780306024735382,-0.9749279121818228,-0.22252093395631767,0.9967506498213929,-0.08054900421874167
2010-01-19,15274.0,47.0,1065.0,9508.0,7524.0,2010,1,3,1,False,15274.0,19,3,1,1,2010,1,0,0,10333.0,0.0,21264.0,11296.0,6245.0,10363.714285714286,9911.0,6380.255107603088,21264.0,0.0,12283.785714285714,10814.5,9813.859408459595,40614.0,0.0,7223.033333333334,6852.0,8826.30353558605,40614.0,0.0,9478.750268938482,9866.533383403339,0.4781767153779155,-0.2816967644845748,-3840.142857142857,-1.7145055188062944e-15,1.0,0.746588114532413,0.6652865452111116,-3.429011037612589e-15,1.0,0.9933900548258936,-0.11478762552212701
2010-01-20,9477.0,37.0,761.0,9599.714285714286,7547.533333333334,2010,1,3,2,False,9477.0,20,3,1,1,2010,2,0,0,15274.0,9911.0,8835.0,7459.0,8771.0,9508.0,9911.0,4906.0316618084225,15274.0,0.0,12567.92857142857,11514.0,9840.611358934075,40614.0,0.0,7524.0,7939.0,8944.945550228445,40614.0,0.0,10927.563522198183,10228.291625156187,-0.37953384836977866,0.0726655348047538,-6119.857142857143,0.7818314824680287,0.6234898018587349,0.7579216274973472,0.6523456189565257,0.9749279121818244,-0.222520933956311,0.9888537064205885,-0.1488903868564548
2010-01-21,57628.5,48.0,732.0,18044.85714285714,9494.933333333332,2010,1,3,3,False,72900.0,21,3,1,1,2010,3,0,0,9477.0,10333.0,13784.0,40614.0,14478.0,9599.714285714286,9911.0,4897.346754937339,15274.0,0.0,12712.07142857143,11514.0,9774.578578083088,40614.0,0.0,7547.533333333334,7939.0,8949.267088979132,40614.0,0.0,10564.922487620033,10178.149912114632,5.08088002532447,3.180825594892629,-6224.714285714284,0.974927912181824,-0.22252093395631267,0.7690308592589181,0.6392116531380588,-0.4338837391175549,-0.9009688679024207,0.9831469737221499,-0.1828169249850199
2010-01-22,18573.0,45.0,862.0,19495.42857142857,9961.433333333332,2010,1,3,4,False,18573.0,22,3,1,1,2010,4,0,0,57628.5,15274.0,8419.0,12695.0,4578.0,15863.214285714286,9911.0,18967.252550683996,57628.5,0.0,13927.392857142857,11514.0,13757.070557155705,57628.5,0.0,8985.883333333333,7939.0,12758.497362936492,57628.5,0.0,22330.82061381167,13337.989266486518,-0.6777115489731643,1.2060814823613257,3871.642857142857,0.43388373911755335,-0.9009688679024214,0.7799125224167177,0.6258885343075018,-0.7818314824680233,0.6234898018587418,0.9762766110869321,-0.21652708524481437
2010-01-23,0.0,0.0,0.0,19495.42857142857,9961.433333333332,2010,1,3,5,True,0.0,23,3,1,1,2010,5,1,0,18573.0,9477.0,0.0,0.0,0.0,17313.785714285714,10333.0,18689.290721018868,57628.5,0.0,14347.25,11858.0,13806.174280357875,57628.5,0.0,9452.383333333333,8627.0,12847.317037557132,57628.5,0.0,21391.36523590694,13685.879566790649,-1.0,0.0,5933.0714285714275,-0.43388373911755646,-0.9009688679024199,0.7905633969115482,0.612380204990065,0.7818314824680275,0.6234898018587365,0.9682507501166718,-0.2499809690726521
2010-01-24,8846.0,50.0,705.0,19343.285714285717,10256.3,2010,1,3,6,True,8846.0,24,3,1,1,2010,6,1,0,0.0,57628.5,9911.0,13383.0,0.0,17313.785714285714,10333.0,18689.290721018868,57628.5,0.0,14347.25,11858.0,13806.174280357875,57628.5,0.0,9452.383333333333,8627.0,12847.317037557132,57628.5,0.0,16043.522968662586,12778.150117264844,0.0,-0.10745636161840377,5933.0714285714275,-0.9749279121818232,-0.22252093395631625,0.8009803309782905,0.5986906625177214,0.4338837391175615,-0.9009688679024175,0.9590788900341131,-0.28313898122818354
2010-01-25,10038.0,57.0,905.0,19301.14285714286,10590.9,2010,1,4,0,False,10038.0,25,4,1,1,2010,0,0,0,8846.0,18573.0,10333.0,13980.0,0.0,17161.64285714286,10333.0,18763.78449903405,57628.5,0.0,14023.17857142857,10122.0,13883.580475909082,57628.5,0.0,9747.25,8840.5,12723.809959088512,57628.5,0.0,14244.14198467672,12517.817550230715,0.13475016956816632,-0.02854930804219491,6276.9285714285725,-0.781831482468031,0.623489801858732,0.8111602420785621,0.5848239578463322,-0.9749279121818227,-0.22252093395631817,0.9487718864399473,-0.31596187665790293
2010-01-26,22968.0,93.0,814.0,20400.285714285717,11356.5,2010,1,4,1,False,22968.0,26,4,1,1,2010,1,0,0,10038.0,0.0,15274.0,21264.0,0.0,17119.5,10038.0,18782.000002218436,57628.5,0.0,13741.607142857143,9974.5,13924.43706385754,57628.5,0.0,10081.85,9161.5,12589.927274549615,57628.5,0.0,13192.60638252002,12353.915348270157,1.2881052002390914,0.5037318318711537,6755.785714285714,-1.959434878635765e-15,1.0,0.8211001178128892,0.5707841943569036,-3.91886975727153e-15,1.0,0.9373419384643772,-0.3484108069446808
2010-01-27,17837.0,56.0,870.0,21594.571428571428,11951.066666666668,2010,1,4,2,False,17837.0,27,4,1,1,2010,2,0,0,22968.0,8846.0,9477.0,8835.0,0.0,18218.64285714286,10038.0,18880.869601076567,57628.5,0.0,13863.32142857143,9974.5,14002.477384661863,57628.5,0.0,10847.45,9694.0,12653.889488155342,57628.5,0.0,15636.454971632298,13054.342036905191,-0.22339777081156387,0.8821356969505119,8710.642857142859,0.7818314824680286,0.623489801858735,0.8307970168121247,0.5565755266413303,0.9749279121818245,-0.2225209339563105,0.9248025743285089,-0.38044736628785164
2010-01-28,11243.0,56.0,717.0,12786.42857142857,12325.833333333334,2010,1,4,3,False,11243.0,28,4,1,1,2010,3,0,0,17837.0,10038.0,57628.5,13784.0,0.0,19412.928571428572,17837.0,18496.25423436813,57628.5,0.0,14506.32142857143,10185.5,13960.437690966266,57628.5,0.0,11442.016666666666,9974.5,12545.212039331245,57628.5,0.0,16186.591259914812,13369.486518356307,-0.3696810001681897,-0.8049055588814562,9813.214285714286,0.9749279121818241,-0.22252093395631242,0.8402480696078469,0.5422021592729844,-0.43388373911755446,-0.9009688679024209,0.9111686353326631,-0.41203363695942635
2010-01-29,10162.0,49.0,689.0,11584.857142857143,12664.566666666668,2010,1,4,4,False,10162.0,29,4,1,1,2010,4,0,0,11243.0,22968.0,18573.0,8419.0,0.0,12786.42857142857,11243.0,7655.2034777472945,22968.0,0.0,14324.82142857143,10185.5,13987.043438079978,57628.5,0.0,11816.783333333333,10185.5,12358.152926435281,57628.5,0.0,14950.693392383157,13229.558272927352,-0.09614871475584807,-0.45286168093469015,-3076.7857142857156,0.43388373911756,-0.9009688679024183,0.8494504794814806,0.527668345562516,-0.7818314824680324,0.6234898018587303,0.8964562582905575,-0.44313223418263453
2010-01-30,0.0,0.0,0.0,11584.857142857143,12664.566666666668,2010,1,4,5,True,0.0,30,4,1,1,2010,5,1,0,10162.0,17837.0,0.0,0.0,0.0,11584.857142857143,10162.0,7244.649069682888,22968.0,0.0,14449.32142857143,10247.5,13938.103131630463,57628.5,0.0,12155.516666666666,10247.5,12160.782217697362,57628.5,0.0,13753.520006107638,13027.964437380984,-1.0,0.0,-5728.928571428571,-0.43388373911754985,-0.9009688679024231,0.8584015232918917,0.512978386299228,0.7818314824680184,0.6234898018587479,0.8806828564301475,-0.47370635037968
2010-01-31,10735.0,53.0,793.0,11854.714285714286,13022.4,2010,1,4,6,True,10735.0,31,4,1,1,2010,6,1,0,0.0,11243.0,8846.0,9911.0,0.0,11584.857142857143,10162.0,7244.649069682888,22968.0,0.0,14449.32142857143,10247.5,13938.103131630463,57628.5,0.0,12155.516666666666,10247.5,12160.782217697362,57628.5,0.0,10315.139922339242,12172.820280856544,0.0,0.21354284422337777,-5728.928571428571,-0.9749279121818232,-0.22252093395631647,0.8670985522812081,0.4981366284784055,0.43388373911756195,-0.9009688679024173,0.8638670987837349,-0.503719798736334
2010-02-01,9251.0,66.0,833.0,11742.285714285714,13330.766666666666,2010,2,5,0,False,9251.0,1,5,2,1,2010,0,0,0,10735.0,10162.0,10038.0,10333.0,0.0,11854.714285714286,10735.0,7160.316559908174,22968.0,0.0,14508.17857142857,10534.0,13919.191703443046,57628.5,0.0,12513.35,10489.5,11946.827657951424,57628.5,0.0,10420.1049436374,12078.54888517156,-0.13823940381928268,-0.07840207212592154,-5306.9285714285725,-0.7818314824680311,0.6234898018587318,0.8755389928586302,0.4831474640149687,-0.9749279121818226,-0.22252093395631864,0.8460288880917339,-0.533137056031809
2010-02-02,11094.0,46.0,734.0,10046.0,13700.566666666668,2010,2,5,1,False,11094.0,2,5,2,1,2010,1,0,0,9251.0,0.0,22968.0,15274.0,0.0,11742.285714285714,10735.0,7199.6666060377565,22968.0,0.0,14430.892857142857,10448.5,13947.133306468628,57628.5,0.0,12821.716666666667,10489.5,11730.126760701542,57628.5,0.0,10127.82870379569,11893.353585577941,0.1992217057615393,-0.516980146290491,-5377.214285714286,-2.204364238465236e-15,1.0,0.8837203473619977,0.4680153284438345,-4.408728476930472e-15,1.0,0.8271893372462497,-0.5619233046832195
2010-02-03,10285.0,49.0,856.0,8967.142857142857,13688.533333333333,2010,2,5,2,False,10285.0,3,5,2,1,2010,2,0,0,11094.0,10735.0,17837.0,9477.0,10646.0,10046.0,10735.0,5248.382480980844,17837.0,0.0,14132.32142857143,10448.5,13972.414726616953,57628.5,0.0,13191.516666666666,10690.5,11484.271652466416,57628.5,0.0,10369.371530284101,11841.049803991802,-0.07292230034252745,-0.4233895834501318,-8172.642857142859,0.7818314824680284,0.6234898018587353,0.8916401947968874,0.45274469960737107,0.9749279121818246,-0.22252093395631004,0.8073707443023492,-0.5900444739548627
2010-02-04,12798.0,64.0,819.0,9189.285714285714,13738.6,2010,2,5,3,False,12798.0,4,5,2,1,2010,3,0,0,10285.0,9251.0,11243.0,57628.5,11296.0,8967.142857142857,10285.0,4010.0503499985844,11243.0,0.0,14190.035714285714,10510.0,13953.362109961283,57628.5,0.0,13179.483333333334,10534.0,11487.21959432888,57628.5,0.0,10348.278647553445,11739.326649248394,0.24433641225085068,0.13830828070799606,-10445.785714285716,0.9749279121818241,-0.2225209339563122,0.8992961915530253,0.4373400963303323,-0.433883739117554,-0.9009688679024211,0.7865965660866021,-0.6174672802835514
2010-02-05,10342.0,40.0,612.0,9215.0,13834.7,2010,2,5,4,False,10342.0,5,5,2,1,2010,4,0,0,12798.0,11094.0,10162.0,18573.0,7459.0,9189.285714285714,10285.0,4195.901401537998,12798.0,0.0,10987.857142857143,10510.0,6217.434554505602,22968.0,0.0,13229.55,10534.0,11481.999444670506,57628.5,0.0,10960.708989141247,11808.475739335016,-0.19190498515393029,0.01771304861247791,-3597.142857142857,0.4338837391175602,-0.9009688679024181,0.9066860720977985,0.4218060770826634,-0.7818314824680327,0.6234898018587299,0.7648913904341226,-0.6441592666722685
2010-02-06,0.0,0.0,0.0,9215.0,12480.9,2010,2,5,5,True,0.0,6,5,2,1,2010,5,1,0,10342.0,10285.0,0.0,0.0,40614.0,9215.0,10342.0,4203.4010039490595,12798.0,0.0,10399.92857142857,10313.5,5821.56403071684,22968.0,0.0,13325.65,10538.5,11444.03875473286,57628.5,0.0,10806.031741197472,11712.766952729053,-1.0,0.0,-2369.857142857143,-0.433883739117556,-0.9009688679024201,0.9138076496466615,0.40614723863057883,0.7818314824680269,0.6234898018587371,0.742280907086982,-0.6700888411055113
2010-02-07,11186.0,30.0,543.0,9279.42857142857,12430.6,2010,2,5,6,True,11186.0,7,5,2,1,2010,6,1,0,0.0,12798.0,10735.0,8846.0,12695.0,9215.0,10342.0,4203.4010039490595,12798.0,0.0,10399.92857142857,10313.5,5821.56403071684,22968.0,0.0,11971.85,10337.5,10464.966738954014,57628.5,0.0,8104.523797272845,10948.91086563779,0.0,0.04201210992081972,-2369.857142857143,-0.9749279121818246,-0.22252093395630979,0.9206588168102428,0.3903682146763026,0.4338837391175496,-0.9009688679024233,0.7187918772884232,-0.6952253139408722
2010-02-08,8616.0,60.0,784.0,9188.714285714286,12717.8,2010,2,6,0,False,8616.0,8,6,2,1,2010,0,0,0,11186.0,10342.0,9251.0,10038.0,0.0,9279.42857142857,10342.0,4233.927721676519,12798.0,0.0,10567.07142857143,10538.5,5807.091161996348,22968.0,0.0,11921.55,10337.5,10464.99756688935,57628.5,0.0,8874.892849799335,10964.361986393542,-0.22975147505810833,-0.06864122797535399,-2575.2857142857156,-0.7818314824680314,0.6234898018587316,0.9272375462179537,0.374473674486883,-0.9749279121818225,-0.2225209339563191,0.6944521021088763,-0.719538934232584
2010-02-09,10891.0,54.0,667.0,9159.714285714286,12634.733333333334,2010,2,6,1,False,10891.0,9,6,2,1,2010,1,0,0,8616.0,0.0,11094.0,22968.0,13383.0,9188.714285714286,10342.0,4241.434298060252,12798.0,0.0,10465.5,10538.5,5829.449964157444,22968.0,0.0,12208.75,10337.5,10242.403138297857,57628.5,0.0,8810.169637233263,10811.419038185923,0.26404363974001854,-0.018298179195961772,-2553.5714285714275,-2.4492935982947065e-15,1.0,0.9335418911179212,0.35846832151248087,-4.898587196589413e-15,1.0,0.6692903895412567,-0.7430009249440493
2010-02-10,3761.0,31.0,615.0,8227.714285714286,12294.1,2010,2,6,2,False,3761.0,10,6,2,1,2010,2,0,0,10891.0,11186.0,10285.0,17837.0,13980.0,9159.714285714286,10342.0,4226.905200194172,12798.0,0.0,9602.857142857143,10538.5,4601.19328765153,17837.0,0.0,12125.683333333332,10337.5,10242.656644946386,57628.5,0.0,9330.377228625637,10816.598780625427,-0.6546689927463043,-0.6343218279047156,-886.2857142857138,0.7818314824680282,0.6234898018587355,0.9395699859530622,0.342356891994542,0.9749279121818247,-0.22252093395630956,0.6433365204044917,-0.765583517007675
2010-02-11,9035.0,56.0,511.0,7690.142857142857,11886.466666666667,2010,2,6,3,False,9035.0,11,6,2,1,2010,3,0,0,3761.0,8616.0,12798.0,11243.0,21264.0,8227.714285714286,10342.0,4636.806469769381,12798.0,0.0,8597.42857142857,10313.5,4182.34852526819,12798.0,0.0,11785.05,10309.0,10348.241470089295,57628.5,0.0,7938.03292006267,10357.628362397445,1.4022866258973679,-0.2940303172370683,-739.4285714285706,0.9749279121818242,-0.22252093395631195,0.945320046913132,0.3261441535642696,-0.43388373911755357,-0.9009688679024214,0.6166212130956382,-0.7872599821916922
2010-02-12,7652.0,32.0,571.0,7305.857142857143,11847.033333333333,2010,2,6,4,False,7652.0,12,6,2,1,2010,4,0,0,9035.0,10891.0,10342.0,10162.0,8835.0,7690.142857142857,9035.0,4217.842316815999,11186.0,0.0,8439.714285714286,10223.5,4116.016528870346,12798.0,0.0,11377.416666666666,10223.5,10201.798823874939,57628.5,0.0,8212.274690254782,10271.636644329572,-0.15307138904261208,-0.260104428543802,-1499.1428571428569,0.43388373911756684,-0.9009688679024149,0.9507903724625832,0.3098349038318025,-0.7818314824680419,0.6234898018587184,0.5891760872322963,-0.8080046647350754
2010-02-13,0.0,0.0,0.0,7305.857142857143,11387.566666666668,2010,2,6,5,True,0.0,13,6,2,1,2010,5,1,0,7652.0,3761.0,0.0,0.0,13784.0,7305.857142857143,8616.0,4055.377969584391,11186.0,0.0,8260.42857142857,9768.0,4089.8083030924295,12798.0,0.0,11337.983333333334,10223.5,10214.243731590377,57628.5,0.0,8072.206017611494,10101.403975135712,-1.0,0.0,-1909.1428571428569,-0.4338837391175558,-0.9009688679024203,0.9559793438440766,0.2934339689665273,0.7818314824680266,0.6234898018587376,0.5610336262283677,-0.8277930117131022
